start_ts	endpoint	request_body	request_headers
2021-03-02 09:00:20.889796-08	/item	"{""retry_count"":0,""time"":1614704393,""epc"":""000089890116003454690101"",""reading_cycle"":126790,""reason"":""deleted_item"",""direction"":""out""}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '133', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive'}
2021-03-02 09:00:59.809206-08	/item	"{""retry_count"":0,""time"":1614704432,""epc"":""000085110116008592410753"",""reading_cycle"":126793,""order_id"":""790QPCPVQ"",""reason"":""add_to_order"",""direction"":""out""}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '156', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive'}
2021-03-02 09:00:18.206203-08	/log	"{""retry_count"":0,""auth_status"":""Success"",""body"":""Express transaction. Order ID: 790QPCPVQ"",""kiosk_id"":790,""time"":1614704390,""type"":""LogCardAuth""}"	{'Content-Type': 'application/json; charset=utf-8', 'Connection': 'Keep-Alive', 'Content-Length': '145', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-02 09:00:20.780572-08	/item	"{""retry_count"":0,""time"":1614704393,""epc"":""000089890116003454690101"",""reading_cycle"":126790,""order_id"":""790QPBIIO"",""reason"":""add_to_order"",""direction"":""out""}"	{'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '156'}
2021-03-02 09:00:21.142665-08	/item	"{""retry_count"":0,""time"":1614704393,""epc"":""000089890116003507590537"",""reading_cycle"":126790,""reason"":""deleted_item"",""direction"":""out""}"	{'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Content-Length': '133', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-02 09:00:21.002288-08	/item	"{""retry_count"":0,""time"":1614704393,""epc"":""000089890116003507590537"",""reading_cycle"":126790,""order_id"":""790QPBIIO"",""reason"":""add_to_order"",""direction"":""out""}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Length': '156', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'Content-Type': 'application/json; charset=utf-8'}
2021-03-02 09:00:21.381208-08	/item	"{""retry_count"":0,""time"":1614704393,""epc"":""80025F07F300231193CFFD04"",""reading_cycle"":126790,""reason"":""deleted_item"",""direction"":""out""}"	{'Connection': 'Keep-Alive', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com', 'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '133'}
2021-03-02 09:01:05.374443-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614704437,""epc"":""000091730116025015570073"",""reason"":""correction"",""direction"":""in"",""rssi"":-55,""reading_cycle"":126794,""antenna"":4}"	{'Connection': 'Keep-Alive', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com', 'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '168'}
2021-03-02 09:00:21.594248-08	/item	"{""retry_count"":0,""time"":1614704393,""epc"":""000091730116025015570086"",""reading_cycle"":126790,""reason"":""deleted_item"",""direction"":""out""}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Length': '133', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8'}
2021-03-02 09:00:28.759392-08	/sync_transact	"{""order_id"":""790QPCPVQ"",""payment_system"":""Express"",""email"":""lee@bytetechnology.co"",""created"":1614704390,""time_opened"":1614704392,""time_closed"":0,""time_door_opened"":1614704394,""time_door_closed"":0,""stamp"":3,""purchased_products"":[],""payment"":{""first_name"":""LEE                 "",""last_name"":""MOKRI"",""validate"":0,""ksn"":""9011880B29A9A600291A"",""magne_print"":""B4DB87F8D08BB4FACD1462EF4027E032AEFCCA1918FB6490B659B958094DA4CC27CA0A2C3E622A80A6A73DD85D8A592314AFC93085EA4399"",""magne_print_status"":""61403000"",""track2"":""8089EE9E7865D8A7E406440516FFAAE2AA2D4AA06ECFF8D8228CEE4377FC957AA159A48E1A30061C"",""card_pan"":""372724015"",""card_type"":""unknown""},""time"":1614704401,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Host': 'kiosk-prod.bytefoods.com', 'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=UTF-8', 'Connection': 'Keep-Alive', 'Content-Length': '734', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw'}
2021-03-02 09:01:05.273952-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614704437,""epc"":""000089890116003507590036"",""reason"":""correction"",""direction"":""in"",""rssi"":-60,""reading_cycle"":126794,""antenna"":3}"	{'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '168', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive'}
2021-03-02 09:00:59.425293-08	/sync_transact	"{""order_id"":""790QPCPVQ"",""payment_system"":""Express"",""email"":""lee@bytetechnology.co"",""created"":1614704390,""time_opened"":1614704392,""time_closed"":1614704415,""time_door_opened"":1614704394,""time_door_closed"":1614704415,""stamp"":5,""purchased_products"":[{""epc"":""000089890116003507590036"",""price"":0.93}],""payment"":{""first_name"":""LEE                 "",""last_name"":""MOKRI"",""validate"":0,""ksn"":""9011880B29A9A600291A"",""magne_print"":""B4DB87F8D08BB4FACD1462EF4027E032AEFCCA1918FB6490B659B958094DA4CC27CA0A2C3E622A80A6A73DD85D8A592314AFC93085EA4399"",""magne_print_status"":""61403000"",""track2"":""8089EE9E7865D8A7E406440516FFAAE2AA2D4AA06ECFF8D8228CEE4377FC957AA159A48E1A30061C"",""card_pan"":""372724015"",""card_type"":""unknown""},""time"":1614704431,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Content-Length': '799', 'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=UTF-8'}
2021-03-02 09:01:16.218781-08	/sync_transact	"{""order_id"":""790QPCPVQ"",""payment_system"":""Express"",""email"":""lee@bytetechnology.co"",""created"":1614704390,""time_opened"":1614704392,""time_closed"":1614704415,""time_door_opened"":1614704394,""time_door_closed"":1614704415,""stamp"":8,""purchased_products"":[{""epc"":""000085110116008592410753"",""price"":1.35},{""epc"":""000091430116010405600003"",""price"":0.3}],""payment"":{""first_name"":""LEE                 "",""last_name"":""MOKRI"",""validate"":0,""ksn"":""9011880B29A9A600291A"",""magne_print"":""B4DB87F8D08BB4FACD1462EF4027E032AEFCCA1918FB6490B659B958094DA4CC27CA0A2C3E622A80A6A73DD85D8A592314AFC93085EA4399"",""magne_print_status"":""61403000"",""track2"":""8089EE9E7865D8A7E406440516FFAAE2AA2D4AA06ECFF8D8228CEE4377FC957AA159A48E1A30061C"",""card_pan"":""372724015"",""card_type"":""unknown""},""time"":1614704448,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Length': '846', 'Content-Type': 'application/json; charset=UTF-8', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive'}
2021-03-02 09:00:54.170757-08	/item	"{""retry_count"":0,""time"":1614704426,""epc"":""000089890116003507590036"",""reading_cycle"":126792,""order_id"":""790QPCPVQ"",""reason"":""add_to_order"",""direction"":""out""}"	{'Connection': 'Keep-Alive', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Host': 'kiosk-prod.bytefoods.com', 'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '156'}
2021-03-02 09:01:43.538501-08	/sync_transact	"{""order_id"":""790QPCPVQ"",""payment_system"":""Express"",""email"":""lee@bytetechnology.co"",""created"":1614704390,""time_opened"":1614704392,""time_closed"":1614704415,""time_door_opened"":1614704394,""time_door_closed"":1614704415,""stamp"":12,""purchased_products"":[{""epc"":""000085110116008592410753"",""price"":1.35},{""epc"":""000089890116003507590679"",""price"":0.93},{""epc"":""000089890116003507590537"",""price"":0.93}],""payment"":{""first_name"":""LEE                 "",""last_name"":""MOKRI"",""validate"":0,""ksn"":""9011880B29A9A600291A"",""magne_print"":""B4DB87F8D08BB4FACD1462EF4027E032AEFCCA1918FB6490B659B958094DA4CC27CA0A2C3E622A80A6A73DD85D8A592314AFC93085EA4399"",""magne_print_status"":""61403000"",""track2"":""8089EE9E7865D8A7E406440516FFAAE2AA2D4AA06ECFF8D8228CEE4377FC957AA159A48E1A30061C"",""card_pan"":""372724015"",""card_type"":""unknown""},""time"":1614704476,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=UTF-8', 'Content-Length': '896', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4'}
2021-03-02 09:01:27.454154-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614704459,""epc"":""000091430116010405600003"",""reason"":""correction"",""direction"":""in"",""rssi"":-71,""reading_cycle"":126798,""antenna"":4}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Length': '168', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-02 09:00:59.878947-08	/sync_transact	"{""order_id"":""790QPBIIO"",""payment_system"":""Express"",""email"":""thoralf@bytetechnology.co"",""coupon"":"""",""created"":1614648192,""time_opened"":1614648194,""time_closed"":1614648213,""time_door_opened"":1614648195,""time_door_closed"":1614648213,""stamp"":25,""purchased_products"":[{""epc"":""000115710116123537390454"",""price"":1.44},{""epc"":""000089890116003507590537"",""price"":0.93},{""epc"":""000089890116003454690101"",""price"":0.93},{""epc"":""80025F07F300231193CFFD04"",""price"":0.0}],""payment"":{""first_name"":""THORALF "",""last_name"":""BARTHEL"",""validate"":0,""ksn"":""9011880B29A9A6002919"",""magne_print"":""AB80A3FB63AD25C7EDF42F801F7EF22912C8D71EBCF323C0F01F73E412C733B4B4C6B59EA5677B4FDBC77E5CFA6047607849EDF6EEF2AD69"",""magne_print_status"":""61403000"",""track2"":""18FB884A89EF0FE1D0D2FD7A5C13EDEB4CD4F718A9AA8F5377382BA2D66D73A423C33BA53E86351A"",""card_pan"":""5200911273"",""card_type"":""unknown""},""time"":1614704432,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Length': '950', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=UTF-8'}
2021-03-02 09:01:04.919953-08	/sync_transact	"{""order_id"":""790QPCPVQ"",""payment_system"":""Express"",""email"":""lee@bytetechnology.co"",""created"":1614704390,""time_opened"":1614704392,""time_closed"":1614704415,""time_door_opened"":1614704394,""time_door_closed"":1614704415,""stamp"":6,""purchased_products"":[{""epc"":""000085110116008592410753"",""price"":1.35},{""epc"":""000089890116003507590036"",""price"":0.93},{""epc"":""000091730116025015570073"",""price"":1.29}],""payment"":{""first_name"":""LEE                 "",""last_name"":""MOKRI"",""validate"":0,""ksn"":""9011880B29A9A600291A"",""magne_print"":""B4DB87F8D08BB4FACD1462EF4027E032AEFCCA1918FB6490B659B958094DA4CC27CA0A2C3E622A80A6A73DD85D8A592314AFC93085EA4399"",""magne_print_status"":""61403000"",""track2"":""8089EE9E7865D8A7E406440516FFAAE2AA2D4AA06ECFF8D8228CEE4377FC957AA159A48E1A30061C"",""card_pan"":""372724015"",""card_type"":""unknown""},""time"":1614704437,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=UTF-8', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '895'}
2021-03-02 09:00:59.701926-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614704432,""epc"":""000091730116025015570086"",""reason"":""correction"",""direction"":""in"",""rssi"":-54,""reading_cycle"":126793,""antenna"":4}"	{'Content-Type': 'application/json; charset=utf-8', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '168'}
2021-03-02 09:00:59.92959-08	/item	"{""retry_count"":0,""time"":1614704432,""epc"":""000091730116025015570073"",""reading_cycle"":126793,""order_id"":""790QPCPVQ"",""reason"":""add_to_order"",""direction"":""out""}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Length': '156', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=utf-8'}
2021-03-02 09:01:44.001778-08	/item	"{""retry_count"":0,""time"":1614704476,""epc"":""000104480116021690620614"",""reading_cycle"":126801,""order_id"":""790QPCPVQ"",""reason"":""add_to_order"",""direction"":""out""}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '156', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'User-Agent': 'okhttp/3.12.4'}
2021-03-02 09:01:16.491783-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614704448,""epc"":""000089890116003507590537"",""reason"":""correction"",""direction"":""in"",""rssi"":-70,""reading_cycle"":126796,""antenna"":3}"	{'Content-Type': 'application/json; charset=utf-8', 'Content-Length': '168', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw'}
2021-03-02 09:01:27.351517-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614704459,""epc"":""000040610116082000540695"",""reason"":""correction"",""direction"":""in"",""rssi"":-49,""reading_cycle"":126798,""antenna"":1}"	{'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Type': 'application/json; charset=utf-8', 'User-Agent': 'okhttp/3.12.4', 'Content-Length': '168'}
2021-03-02 09:01:49.712175-08	/item	"{""retry_count"":0,""read_count"":1,""time"":1614704482,""epc"":""000104480116021690620614"",""reason"":""correction"",""direction"":""in"",""rssi"":-63,""reading_cycle"":126802,""antenna"":4}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Type': 'application/json; charset=utf-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '168', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive'}
2021-03-02 09:01:16.657881-08	/sync_transact	"{""order_id"":""790QPBIIO"",""payment_system"":""Express"",""email"":""thoralf@bytetechnology.co"",""coupon"":"""",""created"":1614648192,""time_opened"":1614648194,""time_closed"":1614648213,""time_door_opened"":1614648195,""time_door_closed"":1614648213,""stamp"":26,""purchased_products"":[{""epc"":""000115710116123537390454"",""price"":1.44},{""epc"":""000089890116003454690101"",""price"":0.93},{""epc"":""80025F07F300231193CFFD04"",""price"":0.0}],""payment"":{""first_name"":""THORALF "",""last_name"":""BARTHEL"",""validate"":0,""ksn"":""9011880B29A9A6002919"",""magne_print"":""AB80A3FB63AD25C7EDF42F801F7EF22912C8D71EBCF323C0F01F73E412C733B4B4C6B59EA5677B4FDBC77E5CFA6047607849EDF6EEF2AD69"",""magne_print_status"":""61403000"",""track2"":""18FB884A89EF0FE1D0D2FD7A5C13EDEB4CD4F718A9AA8F5377382BA2D66D73A423C33BA53E86351A"",""card_pan"":""5200911273"",""card_type"":""unknown""},""time"":1614704449,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=UTF-8', 'User-Agent': 'okhttp/3.12.4', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Content-Length': '902'}
2021-03-02 09:01:10.992287-08	/item	"{""retry_count"":0,""time"":1614704443,""epc"":""000091430116010405600003"",""reading_cycle"":126795,""order_id"":""790QPCPVQ"",""reason"":""add_to_order"",""direction"":""out""}"	{'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Content-Length': '156', 'Host': 'kiosk-prod.bytefoods.com', 'Connection': 'Keep-Alive', 'Content-Type': 'application/json; charset=utf-8'}
2021-03-02 09:01:10.711419-08	/sync_transact	"{""order_id"":""790QPCPVQ"",""payment_system"":""Express"",""email"":""lee@bytetechnology.co"",""created"":1614704390,""time_opened"":1614704392,""time_closed"":1614704415,""time_door_opened"":1614704394,""time_door_closed"":1614704415,""stamp"":7,""purchased_products"":[{""epc"":""000085110116008592410753"",""price"":1.35}],""payment"":{""first_name"":""LEE                 "",""last_name"":""MOKRI"",""validate"":0,""ksn"":""9011880B29A9A600291A"",""magne_print"":""B4DB87F8D08BB4FACD1462EF4027E032AEFCCA1918FB6490B659B958094DA4CC27CA0A2C3E622A80A6A73DD85D8A592314AFC93085EA4399"",""magne_print_status"":""61403000"",""track2"":""8089EE9E7865D8A7E406440516FFAAE2AA2D4AA06ECFF8D8228CEE4377FC957AA159A48E1A30061C"",""card_pan"":""372724015"",""card_type"":""unknown""},""time"":1614704443,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'User-Agent': 'okhttp/3.12.4', 'Content-Length': '799', 'Content-Type': 'application/json; charset=UTF-8', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'Connection': 'Keep-Alive', 'Host': 'kiosk-prod.bytefoods.com'}
2021-03-02 09:01:32.452115-08	/sync_transact	"{""order_id"":""790QPCPVQ"",""payment_system"":""Express"",""email"":""lee@bytetechnology.co"",""created"":1614704390,""time_opened"":1614704392,""time_closed"":1614704415,""time_door_opened"":1614704394,""time_door_closed"":1614704415,""stamp"":10,""purchased_products"":[{""epc"":""000085110116008592410753"",""price"":1.35}],""payment"":{""first_name"":""LEE                 "",""last_name"":""MOKRI"",""validate"":0,""ksn"":""9011880B29A9A600291A"",""magne_print"":""B4DB87F8D08BB4FACD1462EF4027E032AEFCCA1918FB6490B659B958094DA4CC27CA0A2C3E622A80A6A73DD85D8A592314AFC93085EA4399"",""magne_print_status"":""61403000"",""track2"":""8089EE9E7865D8A7E406440516FFAAE2AA2D4AA06ECFF8D8228CEE4377FC957AA159A48E1A30061C"",""card_pan"":""372724015"",""card_type"":""unknown""},""time"":1614704465,""currency"":""USD"",""time_preauth"":0,""time_capture"":0,""tablet_processing_done"":0}"	{'Host': 'kiosk-prod.bytefoods.com', 'Content-Type': 'application/json; charset=UTF-8', 'Content-Length': '800', 'Cookie': 'pantry-sid=eyJhbGciOiJIUzI1NiIsImV4cCI6MTYxNDg1NDQ3OSwiaWF0IjoxNjE0MDAxMjc5fQ.eyJzZXJpYWwiOiIwMDAwMWNkNDBlZTIifQ.Gk63eBJiPBGJBmCo58win95xHZOz_SdRLcnaI8tcsYw', 'User-Agent': 'okhttp/3.12.4', 'Connection': 'Keep-Alive'}
